,Cover,Uncover,combined_fips,county_name,state_abbr
0,0.6052303681,0.39476963190000003,1001,Autauga,Alabama
1,0.5741919415000001,0.4258080584999999,1003,Baldwin,Alabama
2,0.632434687,0.36756531299999995,1005,Barbour,Alabama
3,0.768202134,0.23179786599999996,1007,Bibb,Alabama
4,0.5218939677000001,0.47810603229999993,1009,Blount,Alabama
5,0.6749246632000001,0.3250753367999999,1011,Bullock,Alabama
6,0.7478384947000001,0.2521615052999999,1013,Butler,Alabama
7,0.6146686758,0.38533132420000005,1015,Calhoun,Alabama
8,0.6910580272,0.3089419728,1017,Chambers,Alabama
9,0.4640274726,0.5359725274,1019,Cherokee,Alabama
10,0.6245732412,0.3754267588,1021,Chilton,Alabama
11,0.7780611823,0.2219388177,1023,Choctaw,Alabama
12,0.7815049374999999,0.21849506250000006,1025,Clarke,Alabama
13,0.7490299122999999,0.25097008770000007,1027,Clay,Alabama
14,0.7635214354,0.23647856460000005,1029,Cleburne,Alabama
15,0.5673693744,0.4326306256,1031,Coffee,Alabama
16,0.4849174494,0.5150825506000001,1033,Colbert,Alabama
17,0.7203852353000001,0.2796147646999999,1035,Conecuh,Alabama
18,0.7814994014,0.21850059860000004,1037,Coosa,Alabama
19,0.657095109,0.342904891,1039,Covington,Alabama
20,0.7053741653,0.29462583470000003,1041,Crenshaw,Alabama
21,0.4676583283,0.5323416717,1043,Cullman,Alabama
22,0.5716020781000001,0.4283979218999999,1045,Dale,Alabama
23,0.6119716524,0.38802834760000005,1047,Dallas,Alabama
24,0.3890495337,0.6109504663,1049,DeKalb,Alabama
25,0.5977870387,0.40221296129999995,1051,Elmore,Alabama
26,0.6230079342,0.3769920658,1053,Escambia,Alabama
27,0.48892572190000005,0.5110742781,1055,Etowah,Alabama
28,0.729700591,0.27029940900000005,1057,Fayette,Alabama
29,0.5697359586,0.43026404139999996,1059,Franklin,Alabama
30,0.4199332046,0.5800667954000001,1061,Geneva,Alabama
31,0.6663027716000001,0.33369722839999993,1063,Greene,Alabama
32,0.6165011879,0.38349881210000003,1065,Hale,Alabama
33,0.5141688469000001,0.4858311530999999,1067,Henry,Alabama
34,0.3616756403,0.6383243597,1069,Houston,Alabama
35,0.5169707892000001,0.48302921079999994,1071,Jackson,Alabama
36,0.6390206612,0.3609793388,1073,Jefferson,Alabama
37,0.6963683103,0.3036316897,1075,Lamar,Alabama
38,0.3745314923,0.6254685077,1077,Lauderdale,Alabama
39,0.4508239938,0.5491760062,1079,Lawrence,Alabama
40,0.6280497291,0.3719502709,1081,Lee,Alabama
41,0.2751770697,0.7248229303,1083,Limestone,Alabama
42,0.6033672409999999,0.39663275900000006,1085,Lowndes,Alabama
43,0.6950720074,0.30492799260000003,1087,Macon,Alabama
44,0.36775461909999996,0.6322453809,1089,Madison,Alabama
45,0.6733157565000001,0.3266842434999999,1091,Marengo,Alabama
46,0.6345366951,0.3654633049,1093,Marion,Alabama
47,0.37775265859999996,0.6222473414,1095,Marshall,Alabama
48,0.535179892,0.46482010799999995,1097,Mobile,Alabama
49,0.7225262945,0.27747370549999995,1099,Monroe,Alabama
50,0.4928414522,0.5071585478,1101,Montgomery,Alabama
51,0.4460416072,0.5539583928,1103,Morgan,Alabama
52,0.6757939768,0.3242060232,1105,Perry,Alabama
53,0.6931979034,0.3068020966,1107,Pickens,Alabama
54,0.6406816372999999,0.35931836270000006,1109,Pike,Alabama
55,0.6501113479,0.3498886521,1111,Randolph,Alabama
56,0.6382324817,0.3617675183,1113,Russell,Alabama
57,0.6258532585,0.37414674150000005,1115,St. Clair,Alabama
58,0.6365320675,0.3634679325,1117,Shelby,Alabama
59,0.6571944524,0.34280554760000004,1119,Sumter,Alabama
60,0.6089058881,0.3910941119,1121,Talladega,Alabama
61,0.7077149046,0.29228509540000003,1123,Tallapoosa,Alabama
62,0.7037302538,0.2962697462,1125,Tuscaloosa,Alabama
63,0.6835842776,0.31641572240000004,1127,Walker,Alabama
64,0.7460545541000001,0.2539454458999999,1129,Washington,Alabama
65,0.7379279964,0.26207200360000005,1131,Wilcox,Alabama
66,0.6927688087999999,0.3072311912000001,1133,Winston,Alabama
67,0.08112441952999999,0.91887558047,4001,Apache,Arizona
68,0.02266627823,0.97733372177,4003,Cochise,Arizona
69,0.049483121289999994,0.95051687871,4005,Coconino,Arizona
70,0.05429663261,0.94570336739,4007,Gila,Arizona
71,0.025957964210000004,0.97404203579,4009,Graham,Arizona
72,0.08068619076,0.91931380924,4011,Greenlee,Arizona
73,0.025555500000000002,0.9744445,4012,La Paz,Arizona
74,0.025555500000000002,0.9744445,4013,Maricopa,Arizona
75,0.025555500000000002,0.9744445,4015,Mohave,Arizona
76,0.03741588019,0.96258411981,4017,Navajo,Arizona
77,0.025555500000000002,0.9744445,4019,Pima,Arizona
78,0.025555500000000002,0.9744445,4021,Pinal,Arizona
79,0.025746162670000003,0.97425383733,4023,Santa Cruz,Arizona
80,0.013715419829999999,0.98628458017,4025,Yavapai,Arizona
81,0.025555500000000002,0.9744445,4027,Yuma,Arizona
82,0.3170507735,0.6829492265,5001,Arkansas,Arkansas
83,0.5753347578,0.4246652422,5003,Ashley,Arkansas
84,0.5876168275,0.4123831725,5005,Baxter,Arkansas
85,0.3640052479,0.6359947521,5007,Benton,Arkansas
86,0.40973507189999997,0.5902649281000001,5009,Boone,Arkansas
87,0.7019235831,0.2980764169,5011,Bradley,Arkansas
88,0.7577762645,0.24222373549999998,5013,Calhoun,Arkansas
89,0.4595267469,0.5404732531,5015,Carroll,Arkansas
